tax_id	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode79	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode51	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode42	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode49	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode08	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode06	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode45	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode39	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode50	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode32	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode46	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode16	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode71	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode11	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode24	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode89	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode59	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode53	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode52	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode48	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_unclassified-threshold-0.0001	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode04	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode30	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode44	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode36	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode47	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode05	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode62	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode34	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode33	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode10	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode37	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode60	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode31	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode14	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode25	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode35	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode03	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode96	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode41	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode19	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode56	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode61	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode27	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode58	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode43	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode15	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_unclassified	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode38	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode17	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode40	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode90	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode29	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode72	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode23	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode92	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode18	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode07	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode54	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode20	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode13	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode57	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode01	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode02	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode26-threshold-0.0001	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode55	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode22	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode12	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode28	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode09	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode76	e17a8f2887894f8d7becdbeaafbc97db14bc8e66_EXP-PBC096_barcode26
7138		21.995166037188053					125.68651301142488	16.0	36.40499557210581									12.810626386166287	72.50820012224115	40.000486332448006	1052.759864217321	409.5750742930708			2683.8930698624044					21.0						55.06493640049075		495.5726848088444			548.8441987149794	67.00000013489193		194.22553528508928			1207.8374462964346	1043.8785538289528					152.9583484981881				1209.3150712128777			171.52726572304684		47.94904865092485		914.1167487787887	115.25095863340742		20.998594687696567		19.364208535750247			105.68968551181104
7170									21.147532694823028																																																															
7176																							17.48650199904911		17.46722494621863																				44.18680140038274			26.46566994828601																								
719		21.12077611830165																																							69.00563252322785							14.971028316213166																			23.999999885979516					
7286											54.0072756849355																																					14.97122724091786																								
731																																																									17.486138921606752															
7328		97.1208485192358	69.00000000230145	18.0		66.96237103768544	229.51247565692205	124.00000001421952	170.00849886597086	67.00000009467334	16.0	96.1858002060059		10.00000000000238	80.00000000011845		37.95622729444259	16.0	149.3168637943517		578.3414955959844	40.0	44.99999581371976	28.999999995950144	27.00000000026962	18.0				251.0			56.000000000000014	16.009093805136402	51.59642830443041	45.57665182740724	65.99999947430663			70.99907250901487	62.0	26.0		17.000000000000007	128.40076167245826	72.03825112050777	97.99999999769884	575.2520139357532	100.0080018980948		157.00000000000637				126.95428443281736		67.99999999999989	106.10358976887612	150.00000000157544	73.99999999999977	247.65874083905865		16.0	21.0	160.01438788786427	55.99999999998006	164.00000000231705		160.99985979506272	43.0		159.90022248504195
74		1945.0448077585488		15.00908724207482		237.22241425667409	11.00000067831429	26.00000000009383	398.34766056458966		150.20569756930303	34.0		16.000000186287288					29.61066624202268	1670.6045212738118	1271.05987811729	410.4231801303002	17.506238909271868		24.84491909071876		92.0		36.000000000019	16.0			79.95005308442205			19.00004482533044	35.627216660866274	80.46786738675746			126.5996144191795	107.2481715271094		43.68020239015579	35.89246914982647		250.01519690805196	1186.01427024013	14.0				47.22577035554217		255.0054179092091		684.6700291757809	99.9840997715893	24.08901512535473	122.28486612005328	70.9987749787847	63.779791851762354	589.8560442438884	264.1578243872796	67.1068785097097	21.99885439589028	54.9972236795169	22.57943725329539	71.24592778531844	23.28440540180796		67.04446005872013
7433					36.10772104549195																																																																			
7449		20.9845024279959										21.969319170238684													13.24138947719568								24.13637755174174								19.36124288763687	15.036928370305017						23.536291801702312																		22.976531668214243	25.75608381739916					
7454																																																															25.428015028803223			10.819806260211491						
754																														12.532516940792268																																										
76			74.99999999020864					3911.9980825672496							15.0						1078.816871851493							873.9999999999999	66.7203611147809	57.00000000256607				13.003858767894569						1844.3425341169807								1053.233971233855	345.0460353360352		13.0							28.94021322571284	49.00000000000011									18.0				
7688		315.24426384142185																			50.40634026940951									17.996786989698588																		50.30446029213288																								
7716			46.24161421151422			87.27998847029032	229.76728342758796	7749.266840222924	1080.7547067610476	36.20749616083564				331.5211418984515				152.09397109171124	105.0221854744638	1639.1303056574277	2502.39866401127	27.668695136037865							1518.497270072269	1058.6546291537911	477.22912726924			161.24663732057468	45.95137557649672	83.69584972636852	1052.620382230202	37.829505502286025	1.0		218.66048749863148	37.96487065360873		29.35044230674358		29.00673716285058	10.72483199817421	2496.7575285497364	2365.887324484116		2162.01475319002				12.976228600080283				498.8100922820156	100.51191855805422			49.55483902088369	31.83671319945575	382.4013144540529	39.0783819330951	170.48864643577906	232.6586495802746	57.3386852133273	428.49113746475007		382.1804895873791
7955																														14.692661738060911																																										
8		21.53483079755029																			67.62609269199052															17.000000013106693												63.778819283907765					11.967913163734814						15.822964400018147						103.80518880317616		20.99999999999994					103.71194220354464
8010		34.34400489668693																																																																						
8072		17.993444140567128																																																									19.00436191621917													
8095																																									40.00000000000018							13.9824103471487																								13.990111015882498
8098					1071.0000000199398				20.0						25.000000039524718				103.00994236385498		286.0000000382888												11.0								199.983918612928			22.0				285.44766697744814	10.999999999858726									868.9610179917436	24.0	25.0	69.0				120.9999562548851	19.000000000563592	25.0		56.00000000000518			120.91388353375008
8255		229.28399343060997		15.912641256926316		12.809823200332092						165.89525902669155			23.14074770111585		11.010497257917365				133.11849966819403		12.199828716519312		33.93531730139102								22.867838126903575				15.790205520434151			46.04294534202344				33.026891804311695	17.754005833775484	31.119037017585352	15.213799977549945	131.59683204441924	11.228860372143542						10.998732006891425		56.97417912955701		24.56279644375533	28.571343790292172	16.59012516314785		19.390928379220856		61.15282047828343	16.02854771062741						61.11162547019545
8270																																									18.00006895172065																															
8347							36.779145775079606		19.27483255575159		204.96509287170363	16.606356370962814			65.38082207643492						61.098772846951846			17.447036551527255					50.30155585028977	10.56108977468218		216.33511238191977		34.305796711178914							30.114277038517763	11.180194984174518						60.88929140461727							35.0088846339713										37.536408007693616				36.05284594347115			37.32069834223601
838									14.523720394386132						20.805016639404236						810.6647497947715	21.140026907247528							51.78396985306218					27.76484143102424	11.35496934709708													808.0975919682123			10.20349510645239				33.23912382630569				10.26553680349492		17.996951638448156											10.698952175690312
8381																														23.981859899223064																		21.957512841475264																								
84																																									34.05834169062502																															
848																													12.905935806962194																					46.44305957281136																						
8497		22.0894292185489				31.01040035460784	42.15210718212866	29.969228340731107				56.37540449889752			49.26825897700796						127.00092660597392	10.0	24.00018848303629	11.0						20.0			26.88247311948694				14.0				225.1402750247091	11.0			29.0			126.75549807581469	14.999417721683596		27.9999997552213		40.999966046498166		10.999999999956517		64.00000000146647		75.99995818057604		11.0	15.0	22.998995048002232		78.00700510362446	39.0	14.0		12.0			77.95154294506756
851			41.59468395631244					28.153811284854108	11.4251362041512	15.978019724540182	175.797929723366									45.95464949980904	152.82431350970342			32.06169476195379					61.89877489252956	12.379781535928936	10.44655142077002			97.87832507516916	14.233781444957703		77.03081146600137				116.10527168958411							151.79121189093368	35.01848224714264		19.324618219503147						182.7615073237312			468.64872312053336							11.662459964831616			15.91130728989522		
8514																														28.0																																										
855																																																18.329936958716647																								
8550																																																11.976753402664608																			10.997241393006604					
859			22.99815556176208			116.10337946278466					1973.629750525651			191.6644132007277	11.999999913708782			14349.566182284792	117.98968958536132		2879.3580816521644		10.988067002132164									932.9812296241596				26.985112291699014									23.999993404738568			2873.3357733188445	683.1012293347943				10.000000281467276		63.524138677878106			363.8191019933968					17.976934453231735				10.999999923206042	127.3652011417362	35.987232955209485			
8623																									16.6907844635921																																															
8638						22.000000000005148						13.497919557585496									37.95046844647069				14.999071048773816																				80.10007311791705			37.87726305725989																		14.000000000088733			13.99843999570934			
8652									14.134550173556942												44.01379507238092																					12.758113440753322						43.87033432682694					102.9678146144565						27.223298113324983				70.5280776121194			51.1678117398528	21.241999493258355					
8722																																																																		49.89812687760099						
876								13.939071736896144												28.439933277334926	65.57642517045069													14.71880773535714														65.40964007461803									30.672757045309123			87.47728607454266												
88		35.874821656262775																		51.25066564513748																					316.3518649121397							16.42207819748791																								
8869																																									18.24441594023244																															
8910		54.29406711681638																																																																						
9071			31.00000000000051				24.999928996248684														88.00620108134882			16.959646695903917						81.0000000277155							19.999978728731765			44.00000035455605	33.0					17.0	13.999999999194966	86.83820087261581	43.00000285602634		154.64407853766335							16.000055022881654		99.0												10.99217523104956
91																			4004.034158965897		581.524163457888															59.24827555664265												570.3327348870932					23.954494228727107						40.026062282641554						298.31903974957794							290.7228138959547
9171		95.1266694813891																																														11.450567176379346																								
9341												12.2558297162521																													19.949492092476028							10.381239045065474									16.0		26.10623414802522	15.706100739873351												
945																														75.18270426399948																		17.518004476618934									23.000000199920617															
9517																																									49.01609609183959																															
9519						13.000008337956066													26.0		67.98747386078666															46.00000000067557		23.0									21.000104765352173	67.85553942975994		40.99999999999984			131.01084615155386											12.99999933490661	35.99999965531146				29.999999887267727	29.0		35.97439131977367
955			1028.9177702220672	127.15742677973044	1405.7983747855162	37.67999367373631	2557.081689795517	833.7249037651349	781.7266923775254	25.302466650808	516.9797868286448	753.8931665582419		1226.647846240805	5416.900247060571		481.3325348555167	201.68630532580616	287.82670085415833		5172.686760659009	397.8077345946429	70.6310427315628	1849.5727589510343	19.60490596073217				788.5274320199982	1229.3035215806544	813.3397459690517	689.3818286319101		1075.1079701643305	35.58657332456198	1401.8897482532338	123.2793285501692	140.3430379374941		134.2994785987427	996.5527706597194	874.5982780371274		297.2193338518483		140.6519116892397	579.785163704267	5151.438147408141	552.7569569149156	63.55318585636624	1059.7002505114533		301.57139250444567		13729.002667378829	1.0	188.74722621531248	1419.7760492894297	520.0688308709316	691.7166530132097	961.6475389984628	423.3744132380409	75.45763334416101	311.550648276448	869.571307650439	49.12570604118301	23.350841798037333	824.975627039537	745.3062183308774	453.53768025808		863.8751357827657
9557		17.97113407398172																																																																						
9574		235.8768298086245					10.99999999998123		11.0								11.138635953972445				409.014119505114			12.99999999969262											12.588599657418538		11.339358178807393							13.0	1233.5333501950065		1353.665647858958	408.2209724811421	12.9999998813579														11.0		39.00860534117501	13.000000000039512	56.077101558820885		20.00649342046289			38.98064448252944
961																														29.0																											21.99999999999972															
9661		11.509655604109756										22.8255249276021									64.58071661583229				10.631578501646164								15.801539240223264							16.372473809535553					14.193304176134594	12.011191926116156		63.86707317236716			38.48335973649382		11.898947209281838				13.566702077814108			14.733213448256382						20.814770075165587						10.58342066476379
9668			231.9909779194735	158.00155778496296			548.7230747804731	96.81553063734472				1515.9582508252772			171.9961489061321		633.5672979647052				6350.581571422007			32.83774573954912	297.7430178536781					494.94910541704206			2217.6235660486013							62.17488694846605	1017.794608930038				34.67377976419992	303.1928429854236		6321.640331815416		19360.60699138471	838.1936568591376		1023.9033148747734				636.0652474919906		771.1184536288412	3858.129606688444	10673.08085784559		42.983572996055535			31.996871924794885				13.0		14.98932986054047
9678		183.1838877212508				1395.5899218847983					38.07999225149468			552.3094321097469				928.2911773464592	402.8271523990118		818.8942754480037		38.17220253517093				15.0164558924913									123.12379378181636						46.11355206566406						817.3001981434555					16.792982168795305												1219.8833194540732		185.98287814064412	509.7835155078246	232.6949766694776			1219.0486129947478
9765			92.0000416799592			30.999778245803515	252.9929938455365	171.14230568506446	92.9218221757416	17.99815272739152	21.000000013101744	146.2958653951455			16.99999994133536		72.23116338949053	160.3448269970123	416.5583778150377	30.99250368236367	653.5981405364398			162.01443344162556	108.00387460441478				20.00000000415659	53.56670665111759	18.9999388703874	18.031660398627203	33.450135883197724	58.000432465651045	18.994356352922843	39.95568706204939	26.07148224674708	22.998402424220508		230.7997055938647	20.59691084469953	28.99999999991835		42.19239418878648	128.73742571689712	128.5779145107262		642.6253691973975	119.8949281861913		517.0286791508813		39.99999971651945		47.0014847556989		131.58830492292464	16.999893342998266	468.937969547922	170.146117064178	52.99999913194911	52.15206596294865	24.330765988094257	70.30657362667853	172.40260267212253	66.24820400069754	38.000000000023256	16.0	134.8356122643762	12.816483178632003		172.21648632430214
9868		23.021341843188942				42.0	24.686975651569707	125.0714756444074	1724.8086477885329		99.02538901186252			74.3143104917215				319.44055360856527	514.7016971695919		1701.4739743263976	60.33981358240059														1526.0890547061706					750.2918648829242			231.2796625451458				1692.235022644301					75.41487453884267				1545.162936351518			4738.380948512398	75.811426391936	203.16809596073307	138.09969232542068		600.1178939833768		14.0	91.99999999842235	1656.2583581748831	54.80531739643985		598.5879768605456
9950			26.670713970590214						485.038911976892			32.518642656190245			10.618786431936808		10.216098604702491				128.67329879510623	116.1531268280267	13.760000358857097							11.386395830173848												37.58869630646759		33.024358808252146				128.46360447387778					49.235281382352085						11.803087070946557						292.46221409437544	31.23707950788809	15.457191423905089		42.55733881348405	21.62067484600086		292.25511867852697
mapped_unclassified	0.0	328.0	130.0	113.0	37.0	157.0	119.0	163.0	181.0	84.0	194.0	109.0	0.0	95.0	183.0	0.0	109.0	231.0	209.0	96.0	1052.0	113.0	114.0	125.0	134.0	15.0	57.0	45.0	77.0	176.0	78.0	157.0	76.0	82.0	105.0	151.0	107.0	111.0	0.0	115.0	110.0	118.0	25.0	149.0	112.0	68.0	118.0	1052.0	148.0	97.0	76.0	0.0	83.0	0.0	86.0	0.0	202.0	68.0	194.0	97.0	94.0	132.0	156.0	67.0	286.0	180.0	258.0	105.0	298.0	111.0	0.0	286.0
unmapped	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	901.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	901.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
